datetime,weather,temp,humidity,windspeed,casual,registered
2012-09-10 00:00:00,1,22.96,52,19.0,6,35
2012-09-10 01:00:00,1,22.14,60,13.0,7,11
2012-09-10 02:00:00,1,22.14,60,24.0,11,6
2012-09-10 03:00:00,1,21.32,68,19.0,5,7
2012-09-10 04:00:00,1,21.32,68,19.0,1,4
2012-09-10 05:00:00,1,20.5,72,17.0,4,36
2012-09-10 06:00:00,1,20.5,72,9.0,8,172
2012-09-10 07:00:00,1,21.32,68,15.0,20,427
2012-09-10 08:00:00,1,22.96,60,19.0,33,697
2012-09-10 09:00:00,1,24.6,53,20.0,40,321
2012-09-10 10:00:00,1,25.42,50,19.0,42,168
2012-09-10 11:00:00,1,25.42,43,20.0,69,167
2012-09-10 12:00:00,1,26.24,44,26.0,76,256
2012-09-10 13:00:00,1,26.24,38,15.0,72,251
2012-09-10 14:00:00,1,27.06,36,19.0,107,233
2012-09-10 15:00:00,1,27.06,31,26.0,115,231
2012-09-10 16:00:00,1,27.06,34,22.0,108,380
2012-09-10 17:00:00,1,27.06,34,22.0,127,744
2012-09-10 18:00:00,1,25.42,35,20.0,111,857
2012-09-10 19:00:00,1,25.42,38,20.0,71,562
2012-09-10 20:00:00,1,24.6,40,13.0,34,356
2012-09-10 21:00:00,1,22.96,49,11.0,29,256
2012-09-10 22:00:00,1,22.14,52,9.0,15,144
2012-09-10 23:00:00,1,22.14,52,0.0,7,86
2012-09-11 00:00:00,1,21.32,59,7.0,5,27
2012-09-11 01:00:00,1,20.5,63,0.0,0,10
2012-09-11 02:00:00,1,19.68,77,11.0,1,5
2012-09-11 03:00:00,1,19.68,67,9.0,1,7
2012-09-11 04:00:00,1,19.68,72,7.0,1,8
2012-09-11 05:00:00,1,18.86,72,6.0,3,41
2012-09-11 06:00:00,1,18.86,77,7.0,11,200
2012-09-11 07:00:00,1,20.5,72,7.0,24,572
2012-09-11 08:00:00,1,22.14,68,6.0,48,702
2012-09-11 09:00:00,1,24.6,49,0.0,35,323
2012-09-11 10:00:00,1,25.42,38,0.0,54,142
2012-09-11 11:00:00,1,26.24,33,6.0,60,187
2012-09-11 12:00:00,1,26.24,33,0.0,62,254
2012-09-11 13:00:00,1,27.06,29,6.0,72,256
2012-09-11 14:00:00,1,27.88,30,6.0,74,181
2012-09-11 15:00:00,1,28.7,28,7.0,73,253
2012-09-11 16:00:00,1,28.7,28,9.0,99,437
2012-09-11 17:00:00,1,28.7,28,0.0,168,802
2012-09-11 18:00:00,1,26.24,36,11.0,110,767
2012-09-11 19:00:00,1,25.42,41,13.0,56,540
2012-09-11 20:00:00,1,23.78,56,9.0,40,421
2012-09-11 21:00:00,1,22.96,60,7.0,28,282
2012-09-11 22:00:00,1,22.96,64,7.0,27,189
2012-09-11 23:00:00,1,22.14,68,7.0,18,91
2012-09-12 00:00:00,1,21.32,72,7.0,8,41
2012-09-12 01:00:00,1,21.32,72,7.0,2,19
2012-09-12 02:00:00,1,21.32,72,6.0,2,9
2012-09-12 03:00:00,1,20.5,77,6.0,0,7
2012-09-12 04:00:00,1,20.5,72,6.0,0,5
2012-09-12 05:00:00,1,20.5,72,6.0,4,44
2012-09-12 06:00:00,1,20.5,72,6.0,6,199
2012-09-12 07:00:00,1,21.32,72,0.0,24,533
2012-09-12 08:00:00,1,22.96,64,7.0,43,727
2012-09-12 09:00:00,1,24.6,64,9.0,50,278
2012-09-12 10:00:00,1,25.42,61,9.0,57,148
2012-09-12 11:00:00,1,27.06,50,13.0,51,181
2012-09-12 12:00:00,1,27.88,36,9.0,88,264
2012-09-12 13:00:00,1,28.7,34,9.0,85,238
2012-09-12 14:00:00,1,28.7,37,11.0,78,200
2012-09-12 15:00:00,1,29.52,37,9.0,75,243
2012-09-12 16:00:00,1,29.52,37,11.0,90,419
2012-09-12 17:00:00,1,28.7,41,20.0,114,811
2012-09-12 18:00:00,1,27.06,44,17.0,91,886
2012-09-12 19:00:00,1,26.24,50,13.0,78,557
2012-09-12 20:00:00,1,25.42,57,9.0,38,432
2012-09-12 21:00:00,1,24.6,60,9.0,27,279
2012-09-12 22:00:00,1,22.96,64,6.0,23,189
2012-09-12 23:00:00,1,22.96,68,7.0,16,111
2012-09-13 00:00:00,1,22.96,73,6.0,11,46
2012-09-13 01:00:00,1,22.14,77,6.0,6,22
2012-09-13 02:00:00,1,22.14,77,0.0,0,9
2012-09-13 03:00:00,1,21.32,83,0.0,2,9
2012-09-13 04:00:00,1,21.32,83,0.0,0,6
2012-09-13 05:00:00,1,21.32,83,0.0,3,54
2012-09-13 06:00:00,1,20.5,82,0.0,9,186
2012-09-13 07:00:00,1,22.14,77,0.0,22,549
2012-09-13 08:00:00,1,22.96,73,0.0,33,725
2012-09-13 09:00:00,1,24.6,64,6.0,46,292
2012-09-13 10:00:00,1,26.24,61,6.0,63,149
2012-09-13 11:00:00,1,27.06,50,11.0,71,183
2012-09-13 12:00:00,1,27.88,44,7.0,57,240
2012-09-13 13:00:00,1,28.7,42,0.0,60,223
2012-09-13 14:00:00,1,29.52,39,9.0,60,214
2012-09-13 15:00:00,1,29.52,42,7.0,99,253
2012-09-13 16:00:00,1,29.52,39,6.0,85,406
2012-09-13 17:00:00,1,29.52,42,13.0,97,787
2012-09-13 18:00:00,1,27.88,57,17.0,108,744
2012-09-13 19:00:00,1,26.24,65,9.0,80,594
2012-09-13 20:00:00,1,25.42,69,7.0,55,408
2012-09-13 21:00:00,1,25.42,65,7.0,26,291
2012-09-13 22:00:00,1,24.6,69,9.0,28,223
2012-09-13 23:00:00,1,23.78,73,7.0,33,137
2012-09-14 00:00:00,1,22.96,73,6.0,24,63
2012-09-14 01:00:00,1,22.96,73,6.0,6,35
2012-09-14 02:00:00,1,22.96,73,0.0,7,23
2012-09-14 03:00:00,1,22.14,77,0.0,5,9
2012-09-14 04:00:00,1,22.14,77,0.0,1,11
2012-09-14 05:00:00,1,22.14,83,0.0,1,40
2012-09-14 06:00:00,1,22.14,88,0.0,8,144
2012-09-14 07:00:00,2,22.96,88,0.0,17,437
2012-09-14 08:00:00,2,24.6,78,11.0,51,715
2012-09-14 09:00:00,2,25.42,78,11.0,46,301
2012-09-14 10:00:00,2,27.88,65,0.0,75,171
2012-09-14 11:00:00,2,27.88,61,7.0,84,196
2012-09-14 12:00:00,2,28.7,54,13.0,119,290
2012-09-14 13:00:00,2,28.7,54,13.0,107,301
2012-09-14 14:00:00,2,29.52,45,11.0,113,258
2012-09-14 15:00:00,2,29.52,48,9.0,94,273
2012-09-14 16:00:00,2,29.52,51,0.0,109,454
2012-09-14 17:00:00,1,29.52,51,13.0,137,757
2012-09-14 18:00:00,1,29.52,45,15.0,116,692
2012-09-14 19:00:00,1,27.88,57,11.0,83,496
2012-09-14 20:00:00,1,27.06,61,7.0,67,337
2012-09-14 21:00:00,1,26.24,73,15.0,42,270
2012-09-14 22:00:00,1,25.42,83,13.0,40,189
2012-09-14 23:00:00,1,25.42,78,6.0,27,168
2012-09-15 00:00:00,1,24.6,83,7.0,38,169
2012-09-15 01:00:00,1,24.6,73,0.0,8,101
2012-09-15 02:00:00,1,23.78,78,7.0,18,75
2012-09-15 03:00:00,1,24.6,73,17.0,6,31
2012-09-15 04:00:00,2,24.6,69,24.0,3,3
2012-09-15 05:00:00,1,23.78,60,35.0,1,15
2012-09-15 06:00:00,1,22.14,49,28.0,6,27
2012-09-15 07:00:00,1,22.14,52,19.0,10,63
2012-09-15 08:00:00,1,22.96,49,28.0,43,169
2012-09-15 09:00:00,1,24.6,43,28.0,79,263
2012-09-15 10:00:00,1,25.42,41,26.0,119,323
2012-09-15 11:00:00,1,26.24,38,26.0,228,399
2012-09-15 12:00:00,1,27.06,36,24.0,287,419
2012-09-15 13:00:00,1,27.88,36,13.0,327,377
2012-09-15 14:00:00,1,27.88,34,22.0,325,390
2012-09-15 15:00:00,2,27.88,34,19.0,312,342
2012-09-15 16:00:00,2,27.06,36,15.0,350,433
2012-09-15 17:00:00,2,27.06,36,17.0,295,434
2012-09-15 18:00:00,2,26.24,36,19.0,232,382
2012-09-15 19:00:00,1,25.42,41,11.0,169,309
2012-09-15 20:00:00,1,24.6,43,6.0,89,241
2012-09-15 21:00:00,1,22.96,52,7.0,86,210
2012-09-15 22:00:00,1,22.96,52,0.0,82,197
2012-09-15 23:00:00,1,22.14,60,0.0,47,182
2012-09-16 00:00:00,1,22.14,64,0.0,28,123
2012-09-16 01:00:00,1,22.14,64,0.0,35,82
2012-09-16 02:00:00,1,21.32,63,0.0,27,62
2012-09-16 03:00:00,1,20.5,68,0.0,10,38
2012-09-16 04:00:00,1,20.5,72,0.0,2,6
2012-09-16 05:00:00,1,20.5,72,0.0,3,10
2012-09-16 06:00:00,1,20.5,72,0.0,9,26
2012-09-16 07:00:00,1,20.5,77,7.0,28,43
2012-09-16 08:00:00,1,22.14,64,11.0,34,94
2012-09-16 09:00:00,1,23.78,60,9.0,70,226
2012-09-16 10:00:00,1,25.42,50,7.0,160,330
2012-09-16 11:00:00,1,26.24,47,11.0,183,376
2012-09-16 12:00:00,1,27.06,44,11.0,188,468
2012-09-16 13:00:00,1,26.24,41,11.0,240,454
2012-09-16 14:00:00,1,27.06,39,9.0,225,410
2012-09-16 15:00:00,1,26.24,41,11.0,215,342
2012-09-16 16:00:00,1,26.24,44,11.0,194,402
2012-09-16 17:00:00,1,27.06,41,0.0,177,393
2012-09-16 18:00:00,1,25.42,50,11.0,120,361
2012-09-16 19:00:00,1,25.42,50,9.0,91,312
2012-09-16 20:00:00,1,24.6,53,7.0,57,267
2012-09-16 21:00:00,1,24.6,56,7.0,43,148
2012-09-16 22:00:00,1,22.96,68,6.0,18,109
2012-09-16 23:00:00,1,22.14,68,7.0,9,85
2012-09-17 00:00:00,1,22.14,68,11.0,14,31
2012-09-17 01:00:00,1,21.32,72,6.0,9,12
2012-09-17 02:00:00,1,21.32,72,0.0,5,8
2012-09-17 03:00:00,1,20.5,77,6.0,0,7
2012-09-17 04:00:00,1,20.5,77,0.0,2,9
2012-09-17 05:00:00,1,19.68,82,6.0,1,44
2012-09-17 06:00:00,1,19.68,82,0.0,7,157
2012-09-17 07:00:00,1,21.32,77,0.0,18,474
2012-09-17 08:00:00,1,22.14,77,6.0,36,647
2012-09-17 09:00:00,1,23.78,68,9.0,34,265
2012-09-17 10:00:00,2,25.42,65,13.0,73,129
2012-09-17 11:00:00,2,25.42,69,15.0,61,191
2012-09-17 12:00:00,2,25.42,69,13.0,62,233
2012-09-17 13:00:00,1,26.24,65,17.0,112,231
2012-09-17 14:00:00,2,26.24,65,17.0,129,203
2012-09-17 15:00:00,2,26.24,65,17.0,82,256
2012-09-17 16:00:00,2,26.24,69,17.0,74,379
2012-09-17 17:00:00,2,26.24,65,15.0,102,740
2012-09-17 18:00:00,2,25.42,73,11.0,66,708
2012-09-17 19:00:00,2,25.42,73,7.0,51,435
2012-09-17 20:00:00,2,25.42,73,9.0,32,308
2012-09-17 21:00:00,3,25.42,83,15.0,28,205
2012-09-17 22:00:00,3,25.42,83,17.0,20,109
2012-09-17 23:00:00,3,24.6,94,17.0,4,66
2012-09-18 00:00:00,3,24.6,94,17.0,2,11
2012-09-18 01:00:00,3,24.6,94,13.0,0,5
2012-09-18 02:00:00,3,24.6,94,13.0,0,4
2012-09-18 03:00:00,2,25.42,94,19.0,0,6
2012-09-18 04:00:00,2,25.42,94,24.0,2,5
2012-09-18 05:00:00,2,26.24,89,22.0,3,45
2012-09-18 06:00:00,2,26.24,89,22.0,4,163
2012-09-18 07:00:00,2,26.24,89,30.0,13,343
2012-09-18 08:00:00,2,27.06,83,37.0,32,640
2012-09-18 09:00:00,2,27.06,83,39.0,27,266
2012-09-18 10:00:00,3,27.88,79,43.0,30,130
2012-09-18 11:00:00,2,27.88,79,43.0,36,115
2012-09-18 12:00:00,3,27.88,83,30.0,16,72
2012-09-18 13:00:00,2,28.7,74,39.0,17,97
2012-09-18 14:00:00,3,24.6,94,31.0,27,116
2012-09-18 15:00:00,3,24.6,88,17.0,1,35
2012-09-18 16:00:00,3,24.6,88,20.0,19,122
2012-09-18 17:00:00,3,24.6,88,13.0,36,302
2012-09-18 18:00:00,2,24.6,88,11.0,19,262
2012-09-18 19:00:00,2,24.6,88,20.0,22,302
2012-09-18 20:00:00,2,24.6,88,13.0,19,271
2012-09-18 21:00:00,2,24.6,88,13.0,21,186
2012-09-18 22:00:00,3,23.78,83,31.0,14,137
2012-09-18 23:00:00,2,22.96,83,15.0,11,67
2012-09-19 00:00:00,2,22.96,68,19.0,3,23
2012-09-19 01:00:00,2,22.14,68,17.0,0,12
2012-09-19 02:00:00,2,22.14,64,22.0,0,3
2012-09-19 03:00:00,2,21.32,63,17.0,1,4
2012-09-19 04:00:00,2,21.32,68,24.0,0,10
2012-09-19 05:00:00,2,21.32,68,19.0,2,54
2012-09-19 06:00:00,1,21.32,63,17.0,6,166
2012-09-19 07:00:00,1,21.32,63,15.0,16,529
2012-09-19 08:00:00,1,21.32,59,15.0,39,758
2012-09-19 09:00:00,1,22.14,60,17.0,26,336
2012-09-19 10:00:00,1,22.96,52,13.0,23,169
2012-09-19 11:00:00,1,24.6,43,17.0,44,203
2012-09-19 12:00:00,1,24.6,43,17.0,53,260
2012-09-19 13:00:00,1,24.6,40,17.0,55,234
2012-09-19 14:00:00,1,25.42,38,17.0,59,227
2012-09-19 15:00:00,1,25.42,35,0.0,57,254
2012-09-19 16:00:00,1,25.42,35,0.0,69,397
2012-09-19 17:00:00,1,24.6,38,15.0,74,812
2012-09-19 18:00:00,1,23.78,40,19.0,85,807
2012-09-19 19:00:00,1,22.96,43,15.0,72,539
2012-09-19 20:00:00,1,21.32,48,11.0,31,378
2012-09-19 21:00:00,1,20.5,59,11.0,25,324
2012-09-19 22:00:00,1,20.5,63,6.0,31,198
2012-09-19 23:00:00,1,19.68,67,6.0,17,106
2012-09-20 00:00:00,1,20.5,63,0.0,12,46
2012-09-20 01:00:00,1,18.86,72,7.0,4,14
2012-09-20 02:00:00,1,18.86,72,6.0,2,9
2012-09-20 03:00:00,1,18.04,77,0.0,0,6
2012-09-20 04:00:00,1,18.04,77,7.0,0,6
2012-09-20 05:00:00,1,18.04,77,7.0,4,52
2012-09-20 06:00:00,1,18.04,77,0.0,9,161
2012-09-20 07:00:00,1,18.86,82,7.0,20,514
2012-09-20 08:00:00,1,20.5,68,6.0,44,746
2012-09-20 09:00:00,1,22.96,60,6.0,25,330
2012-09-20 10:00:00,1,23.78,53,6.0,33,157
2012-09-20 11:00:00,1,25.42,43,0.0,37,206
2012-09-20 12:00:00,1,25.42,43,9.0,57,233
2012-09-20 13:00:00,1,26.24,44,9.0,68,268
2012-09-20 14:00:00,1,26.24,47,13.0,76,222
2012-09-20 15:00:00,1,27.06,47,13.0,60,231
2012-09-20 16:00:00,1,26.24,47,11.0,72,385
2012-09-20 17:00:00,1,26.24,50,15.0,91,885
2012-09-20 18:00:00,1,24.6,56,17.0,119,781
2012-09-20 19:00:00,1,23.78,60,15.0,69,534
2012-09-20 20:00:00,1,22.96,64,9.0,57,360
2012-09-20 21:00:00,1,22.96,64,13.0,28,246
2012-09-20 22:00:00,1,22.14,73,7.0,35,252
2012-09-20 23:00:00,1,22.14,68,7.0,17,137
2012-09-21 00:00:00,1,22.14,68,0.0,13,53
2012-09-21 01:00:00,1,21.32,72,0.0,11,38
2012-09-21 02:00:00,1,21.32,72,0.0,6,8
2012-09-21 03:00:00,1,20.5,77,6.0,1,11
2012-09-21 04:00:00,1,20.5,77,0.0,1,9
2012-09-21 05:00:00,1,20.5,82,0.0,2,47
2012-09-21 06:00:00,1,20.5,77,6.0,19,146
2012-09-21 07:00:00,1,21.32,77,0.0,35,468
2012-09-21 08:00:00,1,22.14,73,9.0,31,726
2012-09-21 09:00:00,1,23.78,68,9.0,35,348
2012-09-21 10:00:00,1,25.42,61,15.0,44,181
2012-09-21 11:00:00,1,27.06,57,15.0,79,242
2012-09-21 12:00:00,1,27.88,57,11.0,84,305
2012-09-21 13:00:00,1,28.7,54,11.0,105,316
2012-09-21 14:00:00,1,28.7,54,20.0,113,299
2012-09-21 15:00:00,1,28.7,54,15.0,90,333
2012-09-21 16:00:00,1,28.7,54,13.0,103,464
2012-09-21 17:00:00,1,27.88,57,19.0,107,739
2012-09-21 18:00:00,1,27.06,61,17.0,106,699
2012-09-21 19:00:00,1,26.24,65,17.0,95,493
2012-09-21 20:00:00,1,25.42,69,13.0,54,315
2012-09-21 21:00:00,1,24.6,73,17.0,46,266
2012-09-21 22:00:00,1,24.6,73,13.0,47,248
2012-09-21 23:00:00,1,24.6,73,22.0,23,163
2012-09-22 00:00:00,1,24.6,73,19.0,32,140
2012-09-22 01:00:00,1,23.78,83,20.0,18,106
2012-09-22 02:00:00,1,22.96,88,17.0,10,73
2012-09-22 03:00:00,1,22.96,83,19.0,6,39
2012-09-22 04:00:00,1,22.96,83,19.0,5,10
2012-09-22 05:00:00,1,22.96,83,22.0,2,15
2012-09-22 06:00:00,1,22.96,83,20.0,6,35
2012-09-22 07:00:00,1,23.78,78,17.0,7,70
2012-09-22 08:00:00,1,24.6,73,20.0,21,197
2012-09-22 09:00:00,1,26.24,69,17.0,88,289
2012-09-22 10:00:00,1,27.06,65,22.0,124,350
2012-09-22 11:00:00,1,28.7,58,19.0,189,437
2012-09-22 12:00:00,1,29.52,54,20.0,228,460
2012-09-22 13:00:00,1,30.34,51,24.0,273,434
2012-09-22 14:00:00,1,31.16,48,19.0,250,404
2012-09-22 15:00:00,1,30.34,48,26.0,307,443
2012-09-22 16:00:00,1,30.34,51,22.0,253,427
2012-09-22 17:00:00,1,30.34,51,22.0,195,451
2012-09-22 18:00:00,1,29.52,54,19.0,171,427
2012-09-22 19:00:00,1,28.7,58,13.0,99,308
2012-09-22 20:00:00,1,28.7,54,17.0,76,249
2012-09-22 21:00:00,1,26.24,57,17.0,59,202
2012-09-22 22:00:00,1,25.42,57,13.0,59,180
2012-09-22 23:00:00,1,25.42,50,13.0,34,137
2012-09-23 00:00:00,1,25.42,38,17.0,34,146
2012-09-23 01:00:00,1,22.14,52,24.0,23,119
2012-09-23 02:00:00,1,21.32,48,17.0,18,77
2012-09-23 03:00:00,1,19.68,55,20.0,13,41
2012-09-23 04:00:00,1,18.86,55,15.0,1,9
2012-09-23 05:00:00,1,18.86,59,17.0,1,5
2012-09-23 06:00:00,1,18.04,62,17.0,5,11
2012-09-23 07:00:00,1,18.86,59,15.0,9,48
2012-09-23 08:00:00,1,19.68,55,24.0,38,137
2012-09-23 09:00:00,1,20.5,51,22.0,71,205
2012-09-23 10:00:00,1,22.14,45,17.0,138,351
2012-09-23 11:00:00,1,22.96,46,17.0,186,384
2012-09-23 12:00:00,1,22.96,43,7.0,250,526
2012-09-23 13:00:00,1,24.6,38,11.0,257,445
2012-09-23 14:00:00,1,24.6,38,13.0,266,400
2012-09-23 15:00:00,1,24.6,33,15.0,265,375
2012-09-23 16:00:00,1,24.6,33,22.0,254,437
2012-09-23 17:00:00,1,22.96,35,20.0,227,496
2012-09-23 18:00:00,1,22.14,37,13.0,135,405
2012-09-23 19:00:00,1,21.32,42,11.0,82,331
2012-09-23 20:00:00,1,21.32,42,11.0,60,192
2012-09-23 21:00:00,2,21.32,48,7.0,51,145
2012-09-23 22:00:00,1,21.32,48,0.0,40,98
2012-09-23 23:00:00,2,20.5,59,7.0,30,70
2012-09-24 00:00:00,1,18.86,63,13.0,10,54
2012-09-24 01:00:00,1,18.86,67,9.0,6,12
2012-09-24 02:00:00,2,18.86,63,9.0,0,8
2012-09-24 03:00:00,1,18.86,63,11.0,0,5
2012-09-24 04:00:00,1,18.04,67,7.0,0,8
2012-09-24 05:00:00,1,18.86,63,0.0,2,35
2012-09-24 06:00:00,1,18.86,59,0.0,6,162
2012-09-24 07:00:00,1,18.86,67,9.0,17,513
2012-09-24 08:00:00,1,20.5,55,13.0,31,719
2012-09-24 09:00:00,1,21.32,52,13.0,42,286
2012-09-24 10:00:00,1,22.14,49,15.0,52,146
2012-09-24 11:00:00,1,22.96,37,13.0,71,167
2012-09-24 12:00:00,1,22.96,35,20.0,77,265
2012-09-24 13:00:00,1,24.6,31,20.0,80,248
2012-09-24 14:00:00,1,24.6,28,0.0,77,226
2012-09-24 15:00:00,1,24.6,31,0.0,84,216
2012-09-24 16:00:00,1,23.78,30,17.0,99,417
2012-09-24 17:00:00,1,23.78,30,0.0,89,809
2012-09-24 18:00:00,1,22.14,37,11.0,95,758
2012-09-24 19:00:00,1,21.32,39,9.0,56,534
2012-09-24 20:00:00,1,21.32,52,7.0,52,380
2012-09-24 21:00:00,1,20.5,51,9.0,26,230
2012-09-24 22:00:00,1,20.5,51,15.0,18,154
2012-09-24 23:00:00,1,18.86,63,9.0,11,83
2012-09-25 00:00:00,1,18.86,67,11.0,8,56
2012-09-25 01:00:00,1,18.04,72,9.0,2,11
2012-09-25 02:00:00,1,17.22,77,9.0,5,9
2012-09-25 03:00:00,1,17.22,71,6.0,2,3
2012-09-25 04:00:00,1,17.22,71,9.0,2,7
2012-09-25 05:00:00,1,17.22,77,6.0,1,46
2012-09-25 06:00:00,1,18.04,77,15.0,5,189
2012-09-25 07:00:00,1,18.04,77,13.0,17,539
2012-09-25 08:00:00,1,19.68,67,13.0,41,764
2012-09-25 09:00:00,1,22.14,56,17.0,28,381
2012-09-25 10:00:00,1,22.96,52,20.0,45,125
2012-09-25 11:00:00,1,24.6,46,20.0,63,155
2012-09-25 12:00:00,1,25.42,43,19.0,69,233
2012-09-25 13:00:00,1,26.24,47,17.0,48,257
2012-09-25 14:00:00,1,27.06,39,22.0,80,213
2012-09-25 15:00:00,1,27.06,36,22.0,56,247
2012-09-25 16:00:00,1,27.06,39,20.0,59,436
2012-09-25 17:00:00,1,27.06,39,19.0,107,860
2012-09-25 18:00:00,1,26.24,41,15.0,64,758
2012-09-25 19:00:00,1,25.42,50,17.0,49,490
2012-09-25 20:00:00,1,24.6,56,20.0,37,388
2012-09-25 21:00:00,1,24.6,56,20.0,34,263
2012-09-25 22:00:00,1,24.6,56,19.0,14,174
2012-09-25 23:00:00,1,24.6,56,22.0,9,89
2012-09-26 00:00:00,1,23.78,64,20.0,6,34
2012-09-26 01:00:00,1,23.78,64,22.0,10,19
2012-09-26 02:00:00,2,23.78,64,19.0,2,15
2012-09-26 03:00:00,2,23.78,64,19.0,4,6
2012-09-26 04:00:00,1,22.96,73,17.0,2,12
2012-09-26 05:00:00,1,22.96,73,15.0,1,35
2012-09-26 06:00:00,1,22.14,73,13.0,3,179
2012-09-26 07:00:00,1,22.14,77,9.0,9,523
2012-09-26 08:00:00,1,22.96,73,20.0,30,808
2012-09-26 09:00:00,1,24.6,64,13.0,27,307
2012-09-26 10:00:00,1,24.6,73,19.0,29,156
2012-09-26 11:00:00,1,26.24,61,17.0,46,181
2012-09-26 12:00:00,1,27.88,61,15.0,56,260
2012-09-26 13:00:00,1,28.7,58,15.0,67,273
2012-09-26 14:00:00,1,30.34,48,19.0,60,217
2012-09-26 15:00:00,1,30.34,48,20.0,69,231
2012-09-26 16:00:00,1,30.34,45,19.0,71,397
2012-09-26 17:00:00,1,30.34,48,20.0,77,876
2012-09-26 18:00:00,1,30.34,48,15.0,69,815
2012-09-26 19:00:00,1,28.7,54,11.0,38,589
2012-09-26 20:00:00,1,27.06,69,13.0,45,389
2012-09-26 21:00:00,1,27.06,65,13.0,32,328
2012-09-26 22:00:00,3,25.42,69,13.0,21,194
2012-09-26 23:00:00,2,24.6,78,17.0,13,102
2012-09-27 00:00:00,1,24.6,78,6.0,5,60
2012-09-27 01:00:00,1,24.6,78,6.0,5,16
2012-09-27 02:00:00,1,24.6,78,6.0,3,13
2012-09-27 03:00:00,1,24.6,78,0.0,0,7
2012-09-27 04:00:00,1,22.96,94,9.0,2,6
2012-09-27 05:00:00,1,23.78,83,0.0,2,64
2012-09-27 06:00:00,1,22.96,88,6.0,5,164
2012-09-27 07:00:00,1,24.6,78,0.0,12,546
2012-09-27 08:00:00,1,25.42,71,6.0,20,774
2012-09-27 09:00:00,1,27.06,65,0.0,30,305
2012-09-27 10:00:00,2,28.7,51,19.0,40,168
2012-09-27 11:00:00,2,29.52,51,11.0,67,227
2012-09-27 12:00:00,2,30.34,48,9.0,63,272
2012-09-27 13:00:00,2,30.34,48,0.0,61,265
2012-09-27 14:00:00,2,31.16,45,6.0,44,214
2012-09-27 15:00:00,2,31.16,45,0.0,41,255
2012-09-27 16:00:00,2,29.52,58,22.0,73,399
2012-09-27 17:00:00,2,27.06,69,20.0,87,818
2012-09-27 18:00:00,2,27.06,69,15.0,77,822
2012-09-27 19:00:00,1,27.06,65,9.0,48,511
2012-09-27 20:00:00,2,26.24,69,15.0,45,412
2012-09-27 21:00:00,3,25.42,83,20.0,18,235
2012-09-27 22:00:00,3,25.42,83,20.0,2,45
2012-09-27 23:00:00,3,25.42,83,11.0,1,44
2012-09-28 00:00:00,3,24.6,88,11.0,2,15
2012-09-28 01:00:00,3,24.6,88,0.0,0,13
2012-09-28 02:00:00,3,24.6,88,20.0,1,9
2012-09-28 03:00:00,2,24.6,83,9.0,0,7
2012-09-28 04:00:00,3,22.96,88,7.0,2,10
2012-09-28 05:00:00,1,22.96,88,0.0,1,37
2012-09-28 06:00:00,2,22.96,94,6.0,2,136
2012-09-28 07:00:00,2,22.96,94,0.0,10,384
2012-09-28 08:00:00,1,24.6,83,6.0,31,674
2012-09-28 09:00:00,2,25.42,83,7.0,27,399
2012-09-28 10:00:00,2,26.24,78,9.0,51,194
2012-09-28 11:00:00,2,27.06,69,0.0,109,252
2012-09-28 12:00:00,2,28.7,54,17.0,94,286
2012-09-28 13:00:00,2,28.7,51,17.0,106,304
2012-09-28 14:00:00,2,28.7,54,17.0,105,294
2012-09-28 15:00:00,2,27.88,54,19.0,104,288
2012-09-28 16:00:00,2,27.06,50,15.0,83,419
2012-09-28 17:00:00,2,27.06,54,20.0,101,707
2012-09-28 18:00:00,2,26.24,50,15.0,58,609
2012-09-28 19:00:00,3,25.42,50,17.0,38,470
2012-09-28 20:00:00,3,24.6,53,11.0,32,304
2012-09-28 21:00:00,3,24.6,53,13.0,32,205
2012-09-28 22:00:00,2,23.78,53,15.0,30,190
2012-09-28 23:00:00,2,22.96,56,13.0,26,164
2012-09-29 00:00:00,1,22.14,60,15.0,15,134
2012-09-29 01:00:00,1,22.14,60,15.0,12,89
2012-09-29 02:00:00,2,22.14,56,15.0,12,80
2012-09-29 03:00:00,2,21.32,59,13.0,4,25
2012-09-29 04:00:00,1,21.32,59,17.0,6,8
2012-09-29 05:00:00,1,20.5,63,13.0,2,13
2012-09-29 06:00:00,1,20.5,63,17.0,4,33
2012-09-29 07:00:00,1,19.68,67,19.0,12,61
2012-09-29 08:00:00,1,20.5,68,19.0,37,174
2012-09-29 09:00:00,1,20.5,63,13.0,69,263
2012-09-29 10:00:00,1,22.14,56,17.0,134,338
2012-09-29 11:00:00,1,22.96,52,19.0,217,446
2012-09-29 12:00:00,1,25.42,41,20.0,191,491
2012-09-29 13:00:00,1,25.42,41,20.0,233,453
2012-09-29 14:00:00,1,24.6,40,17.0,302,448
2012-09-29 15:00:00,1,24.6,43,17.0,271,456
2012-09-29 16:00:00,1,25.42,41,17.0,275,447
2012-09-29 17:00:00,1,24.6,38,24.0,256,456
2012-09-29 18:00:00,1,22.96,46,13.0,174,420
2012-09-29 19:00:00,1,21.32,55,11.0,119,351
2012-09-29 20:00:00,1,21.32,55,13.0,88,227
2012-09-29 21:00:00,1,21.32,55,9.0,73,219
2012-09-29 22:00:00,1,20.5,63,7.0,48,173
2012-09-29 23:00:00,1,20.5,59,6.0,35,161
2012-09-30 00:00:00,1,20.5,59,0.0,35,112
